"name","area_11_1_856_S25_noOTA","area_11_2_856_S25_noOTA","area_11_3_856_S25_noOTA","area_11_1_15_S25_noOTA","area_11_2_15_S25_noOTA","area_11_3_15_S25_noOTA","area_11_1_92_S25_noOTA","area_11_2_92_S25_noOTA","area_11_3_92_S25_noOTA","area_11_1_856_J25_OTA","area_11_2_856_J25_OTA","area_11_3_856_J25_OTA","area_11_1_15_J25_OTA","area_11_2_15_J25_OTA","area_11_3_15_J25_OTA","area_11_1_92_J25_OTA","area_11_2_92_J25_OTA","area_11_3_92_J25_OTA"
"group","cD_noOTA","cD_noOTA","cD_noOTA","cD_noOTA","cD_noOTA","cD_noOTA","cD_noOTA","cD_noOTA","cD_noOTA","cD_OTA","cD_OTA","cD_OTA","cD_OTA","cD_OTA","cD_OTA","cD_OTA","cD_OTA","cD_OTA"
"Penialidin A","457090.858686193","446990.225526841","612984.828608154","2947.95645038129","3034.8159734052","3002.66021272851","2996.64420107533","2959.72905601091","3104.04198098487","553610.067923832","52243.519373394","90179.942482702","3197.26154828688","3612.94190394106","6382.57530890022","3069.16119889561","3411.32784145642","3212.86094204946"
"Penicipyranone","1501429.06274033","1408653.29311665","1446195.51752129","1636429.205312","1111746.7420428","1437812.44911675","226274.427915749","215516.340724401","359031.485616863","10305298.0085255","4347384.68202257","8049785.72787856","10321276.5639958","8174936.4300625","10195541.3123117","2115637.89901889","4188927.97588749","1657298.91168544"
"Pentadec-8-en-2-one","113816.290423425","105903.69079879","141810.935670121","184549.0157016","180998.983248063","217433.42936585","84851.4502952394","92396.6340051891","109611.384938138","78068.462719142","21106.540718917","37592.8597327064","173965.332981172","85718.4122137631","240745.84208149","49586.7894497209","88436.4133622159","45359.3636637387"
"Pentaerythritol laurate","1548636.5639131","1492030.36173849","1760462.33787951","849855.37358539","749040.142592594","973094.925798087","473531.697924152","453544.763335242","587473.26009961","79004.9010604737","30661.1180743838","51166.4950415298","47105.5901368047","36828.7293061823","69432.4462307149","48325.7847139728","85116.4779447136","49721.0196466609"
"Pestalol D","157169.179033182","135658.169292741","137664.636315059","129591.086507545","130050.757993729","134323.114452201","166120.091355363","132975.768523045","135615.352029385","106043.643029697","103083.952476202","112242.099861607","118403.631049604","120268.521328844","126496.714031632","129892.541843933","139214.877523414","116710.628758968"
"Pestarhamnose B","986233.734699956","1201574.79344093","919965.218139784","943485.096879922","696377.184179834","760291.974958092","890992.299045438","881005.135677073","1032314.0832601","915045.006703124","515655.108575712","665046.766605174","556818.559124754","618754.595636241","586625.845095425","808660.422567948","1039970.0483849","692215.374099977"
"Phenolicsteroid","247250.446605226","337704.049120587","381794.027536083","603864.565560912","544088.774838953","479819.725985605","983589.634003137","809917.993434899","818687.786696552","148183.274069284","90356.9728923567","162023.064732371","425920.944268031","96634.2860182676","166588.153423449","518557.464711255","1275092.84307374","422607.974583606"
"Phenylacetylene","157356.916070641","121815.037706178","103776.829790805","355270.526171934","221879.031048688","259576.692921396","544001.364420034","560396.065452666","803833.392032074","281456.322394556","311707.012736026","183221.41303059","714863.570494395","185097.639735863","324394.498273133","1255152.25924635","955230.469699202","1047142.87688312"
"Phevalin","5174.56990239225","5188.38289097063","5205.45317481037","340177.815963251","620017.921572547","663651.812597041","77198.7830761977","92384.4136983829","175280.642345109","36569.50488064","4680.61426338573","6219.873154757","260465.958243831","4531.86286131897","74632.0233964764","18024.2655235137","1022520.8175721","35327.8763957883"
"Phloionolic acid","1050281.77969208","1522537.23561016","1991280.2355251","306711.137420846","408920.287966082","499636.367335828","532516.60269071","584352.371258997","677696.666087","227782.903349887","32819.7679666282","79622.4483690714","46594.7911402325","19312.3335099835","41841.2960525006","177517.301675988","217423.469176499","259575.111083929"
"Phomolide D","5965102.44900523","6401294.31184245","8592674.10025814","536162.349436618","830325.009508226","950396.563169628","364763.565659179","599679.315172067","650976.822732375","3053248.36460235","1588843.40381989","2485664.4611711","874165.478030551","600669.449751547","828296.125253217","413676.90164437","795243.120262659","620364.532450945"
"Photopyrone G","1192509.36413883","907394.935510397","733549.182528498","1873564.36799571","57688.4678147975","183455.708817354","2352701.83251478","489849.948154906","752771.359642858","460508.720542587","1141201.17278932","367278.007863482","1187012.72313958","1194685.49763316","77898.4257126127","1049044.09332385","946114.313427566","1635695.87931546"
"Phytoalexin","365166.571459216","363778.509093431","367819.068559701","68306.5032415075","77838.2110536843","87603.721615953","21292.7868792828","12844.2330970503","19690.6719188642","231438.539720262","98663.0244810696","186242.378114228","92142.6943590891","75553.4446888033","95414.6468526157","28492.9636593123","46235.3407407736","25023.7141229918"
"Phytosphingosine;D-Ribo-2-amino-1_3_4-Octadecanetriol","968742.799903282","708627.477069176","1129565.30578322","4314795.72059335","127058.29643292","229420.398429768","1611349.61897848","205711.279791924","314032.931336366","1685115.11807021","918573.946221435","186287.000841423","422661.515137193","415510.326935565","74600.9901318133","913216.98913753","293246.485060385","1043171.72605117"
"PI-200","604255.031662312","839794.099864736","892375.967880698","235086.353746868","203715.020459782","216330.997400199","150370.314101593","131182.114933829","154249.484107415","460608.513575733","357235.706726084","426183.998012304","196652.61099033","84637.8793489537","130001.073759338","211154.079276124","281535.330817225","225164.958782696"
"Pintulin","187521.771440861","91579.6984452979","109626.5605174","2593.30593165305","3567.66684364535","2584.87205867485","2648.77991238546","50541.8353576725","2643.01034405599","109777.08531981","74551.7064665747","85151.5169559873","5667.81240547529","12846.0405295155","14472.7912262893","2893.45009479236","5992.69695626393","4551.046550053"
"Piperidine","11896701.5048977","16823021.2071985","19460696.3209729","36993100.4866899","17461588.4575676","14776228.1388259","29217705.3490876","30371790.9512913","32172926.6030994","8690746.67678823","8281836.24410257","6667853.98949235","18729785.1005397","4479040.12368109","12742177.0686951","21115650.1500436","32432090.6543221","22870725.1731069"
"Preussochromone E","146309.670428005","661891.893645913","800450.543300252","5280.14846755024","5322.11260170185","3954.41768312678","4612.50784899467","8586.25791520537","7392.78106434352","560214.874652375","290707.569483799","435421.61637689","18546.8543679113","23179.8127263508","28513.7233457951","19752.0045161925","30287.2686846699","20606.5785151734"
"Pristinol","122138.084561417","138969.460681231","161348.26016417","4573.58794106008","11373.855584082","8480.35015982849","4807.79264799049","8557.70366959748","16430.61830556","123046.877426101","63839.589512703","35943.0569677872","29468.4419148173","38376.7030942567","28503.3619337075","18647.2272046644","51251.7639829963","29351.0340734338"
"Propionylcarnitine","8148869.01864904","8679459.40602358","8761435.30360373","10982396.924804","3556.71310856749","4130.27128121636","11273640.2965873","10827988.1522234","14246663.9684422","13255826.0779846","4805299.52194649","7053309.41489624","7698641.19789947","4754448.404322","7403275.32112784","4766877.67683172","11816074.3350321","4104417.78114352"
"ProstaglandinF1a","1723593.45359569","1546194.67360113","2079128.3416064","1592508.29620829","1870908.22768244","2479882.79177982","1599866.36661933","1488059.92690642","1848998.98000539","956691.512087703","259577.047777837","616142.929100645","1544473.79089442","1822777.97145393","1845183.48909673","1637503.63705633","1591323.00084458","1621410.64234946"
"Pseudopyronine A","1452139.46106017","1642883.46440336","1705291.62287874","1235541.0675817","1718925.82101712","1466580.44118072","1925571.48110557","1949803.00880149","1977268.43913691","698553.33695422","445244.951776682","585981.491967518","544894.939036483","307845.613252749","440509.241497401","974288.861284553","1420724.82236804","852970.116557578"
"Pseudopyronine B","639721.536752252","628590.190506491","763214.41451326","354521.234779371","349296.872575557","465667.112693098","183267.902290428","20066.4147591866","255504.582267081","470512.904358753","263412.265474933","356742.393839728","311338.344685996","220179.200721378","25630.3396065319","252703.647807665","426393.855719711","274403.597861996"
"Pseudouridine","4193349.6078162","4247531.1358374","4255718.50928308","6856487.40071563","2473132.6753355","4037603.33391766","4609547.46012997","2079884.31746188","3124900.64171212","5290955.796405","5851243.95873326","5771013.10461487","5666087.55787641","4226122.66571641","3965460.93425341","8576850.35164283","11768622.6217624","8434301.47892668"
"Purine","1360352.4923935","3350876.06544624","3905314.51661261","3160072.30068147","2783810.47029357","5524426.80787066","94217.6889176718","17316.5571643821","72818.3099343238","29199738.2183695","1509601.83237797","10027109.5314013","56827196.4175379","22732701.7739932","35639248.3854577","4223994.20000328","13489647.4606528","3105298.66846582"
"Pyrenoline B","5103.5561329939","3379.13909420186","4830.85714318869","59831.8437515459","3922.53741547758","5065.94180838836","33229.1103226303","52462.1279996204","190338.32434005","6895.5144726065","10877.9376194516","4251.14832231415","18196.0097540508","29572.2829196146","32983.9281650831","326408.341396682","134057.630242052","212819.836642935"
"Quinalphos","1566062.60799126","1513969.01652566","1558964.11984948","1662363.79200759","1718207.0898373","1630199.31845728","1576648.53030829","1679604.13181607","1679812.93272126","1636640.66414738","1654061.88042294","1712809.49333321","1645313.02052133","1727808.0323396","1365719.70489233","1585611.47535235","1607828.90114786","1563497.17920488"
"Quinolactacin B","2870.59201556326","2888.32248181384","3044.84142740491","107237.022543788","11382.2002429634","8234.79289299819","94486.6811456855","119408.418512394","337361.601934409","2837.72738645516","47753.7023799817","6566.50967071411","31488.1724979019","159293.587032001","57199.4604613473","461998.671626539","79052.2473455238","387069.668307195"
"RAF265","219679.153716554","210985.407616442","197592.187484099","225742.81406582","243655.567553902","216222.936832686","238719.505681507","231921.900188922","221185.950860186","228361.599434068","240331.852383873","239501.897727628","245460.919555984","230820.046346852","238737.034785322","236729.848470984","218633.921843482","224876.409025465"
"RCL R152846","36614.2950153541","42970.0717179677","52058.0177082906","62421.0839172329","64441.0778333607","49100.1459025862","61733.906759107","74970.7352705193","71960.1615443321","58229.9416220679","17369.5245264301","48256.0610614497","80105.0480505643","43605.1333302927","54762.1610905805","42534.0614671785","38274.2703211546","33185.1207241281"
"Resorstatin","1532270.9912854","1867402.54529624","2261068.29605958","490086.384004995","496848.31248186","542006.911758056","351085.095909158","408534.731268382","443566.748176743","1379683.4751743","696328.983096609","841433.032633258","548579.798632753","383857.787316175","467019.111996849","434559.977542796","584799.888104206","476359.275808185"
"Rhodostegone","653718.917748512","836542.259905873","956932.722940714","1753784.95012472","1256144.80955353","1532513.44295232","338184.172579706","248404.766275851","418704.099607133","963126.496015024","347073.222940754","774969.965338551","1741963.54159935","783761.69074672","1592416.33327892","321554.022585289","448768.311493509","332994.98228923"
"Rishitin","2587234.66456637","2068736.61825359","3145256.94262101","1220346.58115468","862029.816874536","1135851.0996297","1407970.80636738","1414646.08803679","1817312.4959399","1661223.34955298","2678905.57958376","1561641.8771889","1076784.10970306","516493.072848878","1131147.65669372","1646601.6372706","1514217.94989443","1805162.38886321"
"RK-144171","235484.929998584","238297.744741624","330430.220528513","2769.06879207522","2850.65751244758","2820.45302507676","2814.80207656311","2780.12701338855","2915.68275295411","287393.689002448","26759.2986835969","44202.268187191","2929.5689086826","3310.44617739623","3182.72789112534","2812.19383782888","3125.71237314282","2943.86223385196"
"Safracin B","333820.114162173","424961.140495416","478411.942524265","155036.242782578","121694.472049363","150348.951809525","207728.9081659","170878.839772994","197963.715298925","250957.07610125","476071.159083418","371509.604244884","250631.658990819","212707.40244592","173215.117531371","117309.607936584","471129.525244658","98424.4386818864"
"Sch 725674","436771.603143805","730044.94130002","645481.857001887","165902.722634071","179277.095230321","233689.015989142","223213.965877584","210062.642286418","292395.648619219","1217785.74201463","801790.598954109","1117607.30513056","798286.461874227","463217.8640114","810977.305201529","2523186.6502772","2085764.71243563","1319221.32691369"
"Sclerotigenin","9915469.09216455","3774356.76431401","3933779.71704197","2174392.60761841","2423544.18502802","3281452.06116356","1238142.97101576","1040960.49159605","1331196.38733003","10032922.2416984","5863005.08316549","7032244.23249039","5632881.21853238","2873065.98168359","5542202.89956363","1488411.82878114","3294690.90677765","2062132.38747276"
"Sebacicacid","456052.053545469","427486.144093324","479861.376177051","435188.844706635","317106.794691072","401381.25453593","373843.791480339","394303.244868264","401210.5271507","786743.236714088","172391.955742477","575329.669532796","506490.516659427","378499.062152749","542928.964492886","393986.091480197","495358.287442959","321042.518323566"
